The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa41000) \xe2\x80\x94 the number of test cases.
The interaction between your program and the jury\'s program begins with reading a positive integer n (1\xe2\x89\xa4n\xe2\x89\xa42000) \xe2\x80\x94 the length of the hidden permutation.
To make a query, output a line in the format ""? i"", where 1\xe2\x89\xa4i\xe2\x89\xa4n.
As an answer, you will receive: 
You can make no more than 40n queries. To output the answer, you need to print ""! a_1 a_2 ... a_n"", where 1\xe2\x89\xa4ai\xe2\x89\xa4n, and all of them are distinct. Outputting the answer does not count as a query.
If your program makes more than 40n queries for one test case, or makes an invalid query, then the response to the query will be -1. After receiving such a response, your program should immediately terminate to receive the verdict Wrong Answer. Otherwise, it may receive any other verdict.
After outputting a query, do not forget to print a newline and flush the output buffer. Otherwise, you will receive the verdict Presentation Error. To flush the buffer, use:
It is guaranteed that the sum of n over all test cases does not exceed 2000. 
The interactor in this problem is not adaptive.
Hacks:
To make a hack, use the following format:
The first line contains a single integer t \xe2\x80\x94 the number of test cases.
The description of each test case should consist of two lines. The first line contains the numbers n and x (1\xe2\x89\xa4x\xe2\x89\xa4n\xe2\x89\xa42000) \xe2\x80\x94 the length of the hidden permutation and the initial value of the number x. The second line contains n distinct numbers a1,a2,\xe2\x80\xa6,an (1\xe2\x89\xa4ai\xe2\x89\xa4n) \xe2\x80\x94 the permutation that the jury should choose in this test case.
Sum of n over all test cases should not exceed 2000.
In the first test, the hidden permutation is a = [2,4,1,5,3], and the initial value of x is 3.
In the second test, the hidden permutation is a = [2,1], and the initial value of x is 1." "2200  x1749"
1918D "Blocking Elements" "binary search, data structures, dp, implementation, two pointers" "You are given an array of numbers a1,a2,\xe2\x80\xa6,an. Your task is to block some elements of the array in order to minimize its cost. Suppose you block the elements with indices 1\xe2\x89\xa4b1<b2<\xe2\x80\xa6<bm\xe2\x89\xa4n. Then the cost of the array is calculated as the maximum of: 
For example, if n=6, the original array is [1,4,5,3,3,2], and you block the elements at positions 2 and 5, then the cost of the array will be the maximum of the sum of the blocked elements (4+3=7) and the sums of the subarrays (1, 5+3=8, 2), which is max(7,1,8,2)=8. 
You need to output the minimum cost of the array after blocking.
The first line of the input contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa430000) \xe2\x80\x94 the number of queries.
Each test case consists of two lines. The first line contains an integer n (1\xe2\x89\xa4n\xe2\x89\xa4105) \xe2\x80\x94 the length of the array a. The second line contains n elements a1,a2,\xe2\x80\xa6,an (1\xe2\x89\xa4ai\xe2\x89\xa4109) \xe2\x80\x94 the array a.
It is guaranteed that the sum of n over all test cases does not exceed 105.
For each test case, output a single number \xe2\x80\x94 the minimum cost of blocking the array.
The first test case matches with the array from the statement. To obtain a cost of 7, you need to block the elements at positions 2 and 4. In this case, the cost of the array is calculated as the maximum of:
So the cost is max(7,5)=7. 
In the second test case, you can block the elements at positions 1 and 4.
In the third test case, to obtain the answer 11, you can block the elements at positions 2 and 5. There are other ways to get this answer, for example, blocking positions 4 and 6." "1900  x4849"
1918C XOR-distance "bitmasks, greedy, implementation, math" "You are given integers a, b, r. Find the smallest value of |(a\xe2\x8a\x95x)\xe2\x88\x92(b\xe2\x8a\x95x)| among all 0\xe2\x89\xa4x\xe2\x89\xa4r.
\xe2\x8a\x95 is the operation of bitwise XOR, and |y| is absolute value of y.
The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4104) \xe2\x80\x94 the number of test cases.
Each test case contains integers a, b, r (0\xe2\x89\xa4a,b,r\xe2\x89\xa41018).
For each test case, output a single number \xe2\x80\x94 the smallest possible value.
In the first test, when r=0, then x is definitely equal to 0, so the answer is |4\xe2\x8a\x950\xe2\x88\x926\xe2\x8a\x950|=|4\xe2\x88\x926|=2.
In the second test:
Therefore, the answer is 1.
In the third test, the minimum is achieved when x=1." "1400  x14180"
1918B "Minimize Inversions" "constructive algorithms, data structures, greedy, implementation, sortings" "You are given two permutations aa and b of length n. A permutation is an array of n elements from 1 to n where all elements are distinct. For example, an array [2,1,3] is a permutation, but [0,1] and [1,3,1] aren\'t.
You can (as many times as you want) choose two indices i and j, then swap ai with aj and bi with bj simultaneously. 
You hate inversions, so you want to minimize the total number of inversions in both permutations.
An inversion in a permutation p is a pair of indices (i,j) such that i<j and pi>pj. For example, if p=[3,1,4,2,5] then there are 3 inversions in it (the pairs of indices are (1,2), (1,4) and (3,4)).
The first line contains an integer t (1\xe2\x89\xa4t\xe2\x89\xa420000) \xe2\x80\x94 the number of test cases.
Each test case consists of three lines. The first line contains an integer n (1\xe2\x89\xa4n\xe2\x89\xa42\xe2\x8b\x85105) \xe2\x80\x94 the length of the permutations a and b. The second line contains n integers a1,a2,\xe2\x80\xa6,an (1\xe2\x89\xa4ai\xe2\x89\xa4n) \xe2\x80\x94 permutation a. The third line contains b in a similar format. 
It is guaranteed that the sum of n over all test cases does not exceed 2\xe2\x8b\x85105.
For each test case, output two permutations a\xe2\x80\xb2 and b\xe2\x80\xb2 (in the same format as in the input) \xe2\x80\x94 the permutations after all operations. The total number of inversions in a\xe2\x80\xb2 and b\xe2\x80\xb2 should be the minimum possible among all pairs of permutations that can be obtained using operations from the statement.
If there are multiple solutions, print any of them.
In the first test case, the minimum possible number of inversions is 10.
In the second test case, we can sort both permutations at the same time. For this, the following operations can be done:
In the third test case, the minimum possible number of inversions is 7." "900  x24002"
1918A "Brick Wall" "constructive algorithms, greedy, implementation, math" "A brick is a strip of size 1\xc3\x97k, placed horizontally or vertically, where k can be an arbitrary number that is at least 2 (k\xe2\x89\xa52).
A brick wall of size n\xc3\x97m is such a way to place several bricks inside a rectangle n\xc3\x97m, that all bricks lie either horizontally or vertically in the cells, do not cross the border of the rectangle, and that each cell of the n\xc3\x97m rectangle belongs to exactly one brick. Here n is the height of the rectangle n\xc3\x97m and m is the width. Note that there can be bricks with different values of k in the same brick wall.
The wall stability is the difference between the number of horizontal bricks and the number of vertical bricks. Note that if you used 0 horizontal bricks and 2 vertical ones, then the stability will be \xe2\x88\x922, not 2.
What is the maximal possible stability of a wall of size n\xc3\x97m?
It is guaranteed that under restrictions in the statement at least one n\xc3\x97m wall exists.
The first line of the input contains one integer t (1\xe2\x89\xa4t\xe2\x89\xa410000), the number of test cases. 
The only line of each test case contains two integers n and m (2\xe2\x89\xa4n,m\xe2\x89\xa4104).
For each test case, print one integer, the maximum stability of a wall of size n\xc3\x97m.
In the 1st test case, the maximum stability of 2 is obtained by placing two horizontal bricks 1\xc3\x972 one on top of the other.
In the 2nd test case, one can get the maximum stability of 28 by placing 4 horizontal bricks 1\xc3\x972 in each of the 7 rows." "800  x30368"
1917F "Construct Tree" "bitmasks, constructive algorithms, dp, trees" "You are given an array of integers l1,l2,\xe2\x80\xa6,ln and an integer d. Is it possible to construct a tree satisfying the following three conditions?
Each test consists of multiple test cases. The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4250) \xe2\x80\x94 the number of test cases. The description of the test cases follows.
The first line of each test case contains two integers n, d (2\xe2\x89\xa4n\xe2\x89\xa42000,1\xe2\x89\xa4d\xe2\x89\xa42000).
The second line of each test case contains n integers l1,l2,\xe2\x80\xa6,ln (1\xe2\x89\xa4li\xe2\x89\xa4d).
It is guaranteed that the sum of n over all test cases does not exceed 2000.
For each test case, output Yes if it is possible to construct a tree that satisfies all the conditions, and No otherwise.
You can print the letters in any case (upper or lower).
Below, you are given the illustrations of trees for the first and third test cases. One of the diameters is highlighted by coloring its edges in red." "2500  x978"
1917E "Construct Matrix" "constructive algorithms, math" "You are given an even integer nn and an integer kk. Your task is to construct a matrix of size n\xc3\x97nn\xc3\x97n consisting of numbers 00 and 11 in such a way that the following conditions are true, or report that it is impossible:
Each test consists of multiple test cases. The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4130) \xe2\x80\x94 the number of test cases. The description of the test cases follows.
Each test case is described by a single line, which contains two integers n and k (2\xe2\x89\xa4n\xe2\x89\xa41000, n is even, 0\xe2\x89\xa4k\xe2\x89\xa4n2).
It is guaranteed that the sum of n over all test cases does not exceed 2000.
For each test case, output Yes if it\'s possible to construct a matrix that satisfies all of the problem\'s conditions, and No otherwise.
If it is possible to construct a matrix, the i-th of the next n lines should contain n integers representing the elements in the i-th row of the matrix.
In the first example, all conditions are satisfied: 
In the third example, it can be shown that it\'s impossible to find a matrix satisfying all the problem\'s conditions." "2500  x1406"
1917D "Yet Another Inversions Problem" "combinatorics, data structures, dp, implementation, math, number theory" "You are given a permutation p0,p1,\xe2\x80\xa6,pn\xe2\x88\x921p0,p1,\xe2\x80\xa6,pn\xe2\x88\x921 of odd integers from 11 to 2n\xe2\x88\x9212n\xe2\x88\x921 and a permutation q0,q1,\xe2\x80\xa6,qk\xe2\x88\x921 of integers from 0 to k\xe2\x88\x921.
An array a0,a1,\xe2\x80\xa6,ank\xe2\x88\x921 of length nk is defined as follows:
For example, if p=[3,5,1] and q=[0,1], then a=[3,6,5,10,1,2].
Note that all arrays in the statement are zero-indexed. Note that each element of the array a is uniquely determined.
Find the number of inversions in the array a. Since this number can be very large, you should find only its remainder modulo 998244353.
An inversion in array a is a pair (i,j) (0\xe2\x89\xa4i<j<nk) such that ai>aj.
The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4104) \xe2\x80\x94 the number of test cases.
The first line of each test case contains two integers n and k (1\xe2\x89\xa4n,k\xe2\x89\xa42\xe2\x8b\x85105) \xe2\x80\x94 the lengths of arrays p and q.
The second line of each test case contains n distinct integers p0,p1,\xe2\x80\xa6,pn\xe2\x88\x921 (1\xe2\x89\xa4pi\xe2\x89\xa42n\xe2\x88\x921, pi is odd) \xe2\x80\x94 the array p.
The third line of each test case contains k distinct integers q0,q1,\xe2\x80\xa6,qk\xe2\x88\x921 (0\xe2\x89\xa4qi<k) \xe2\x80\x94 the array q.
It is guaranteed that the sum of n over all test cases doesn\'t exceed 2\xe2\x8b\x85105 and the sum of k over all test cases doesn\'t exceed 2\xe2\x8b\x85105.
For each test case, output one integer: the number of inversions in array a modulo 998244353.
In the first test case, array a is equal to [3,6,5,10,1,2]. There are 9 inversions in it: (0,4), (0,5), (1,2), (1,4), (1,5), (2,4), (2,5), (3,4), (3,5). Note that these are pairs (i,j) such that i<j and ai>aj.
In the second test case, array a is equal to [8,4,1,2,24,12,3,6,40,20,5,10]. There are 25 inversions in it.
In the third test case, array a is equal to [1,2,4,8,16]. There are no inversions in it." "2300  x1808"
1917C "Watering an Array" "brute force, greedy, implementation, math" "You have an array of integers a1,a2,\xe2\x80\xa6,ana1,a2,\xe2\x80\xa6,an of length n. On the i-th of the next d days you are going to do exactly one of the following two actions:
Your score is equal to 0 in the beginning. Note that on each day you should perform exactly one of the actions above: you cannot skip a day or perform both actions on the same day.
What is the maximum score you can achieve at the end?
Since d can be quite large, the sequence b is given to you in the compressed format: 
The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4103) \xe2\x80\x94 the number of test cases.
The first line of each test case contains three integers n, k and d (1\xe2\x89\xa4n\xe2\x89\xa42000, 1\xe2\x89\xa4k\xe2\x89\xa4105, k\xe2\x89\xa4d\xe2\x89\xa4109) \xe2\x80\x94 the length of the array a, the length of the sequence v and the number of days you are going to perform operations on.
The second line of each test case contains n integers a1,a2,\xe2\x80\xa6,an (0\xe2\x89\xa4ai\xe2\x89\xa4n) \xe2\x80\x94 the array a.
The third line of each test case contains k integers v1,v2,\xe2\x80\xa6,vk (1\xe2\x89\xa4vi\xe2\x89\xa4n) \xe2\x80\x94 the sequence v.
It is guaranteed that the sum of n over all test cases doesn\'t exceed 2000 and the sum of k over all test cases doesn\'t exceed 105.
For each test case, output one integer: the maximum score you can achieve at the end of the d-th day.
In the first test case, the sequence b is equal to [1,3,2,3,1,3,2,3,\xe2\x80\xa6] and one of the optimal solutions for this case is as follows:
It can be shown that it is impossible to score more than 4, so the answer is 4.
In the second test case, the sequence b is equal to [6,6,6,6,\xe2\x80\xa6]. One of the ways to score 3 is to perform operations of the first type on the 1-st and the 3-rd days and to perform an operation of the second type on the 2-nd day." "1600  x10588"
1917B "Erase First or Second Letter" "brute force, combinatorics, data structures, dp, strings" "You are given a string s of length n. Let\'s define two operations you can apply on the string:
Your task is to find the number of distinct non-empty strings that can be generated by applying the given operations on the initial string any number of times (possibly zero), in any order.
Each test consists of multiple test cases. The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4104) \xe2\x80\x94 the number of test cases. The description of the test cases follows.
The first line of each test case contains n (1\xe2\x89\xa4n\xe2\x89\xa4105) \xe2\x80\x94 the length of the string.
The second line of each test case contains the string s. It is guaranteed that the string only contains lowercase letters of the English alphabet.
It is guaranteed that the sum of n over all test cases does not exceed 2\xe2\x8b\x85105.
For each test case, output a single integer: the number of distinct non-empty strings you can get.
In the first test case, we can get the following strings: a, aa, aaa, aaaa, aaaaa.
In the third test case, for example, the word ba can be reached in the following way:" "1100  x22770"
1917A "Least Product" "constructive algorithms, math" "You are given an array of integers a1,a2,\xe2\x80\xa6,an. You can perform the following operation any number of times (possibly zero):
Let r be the minimum possible product of all the ai after performing the operation any number of times.
Find the minimum number of operations required to make the product equal to r. Also, print one such shortest sequence of operations. If there are multiple answers, you can print any of them.
Each test consists of multiple test cases. The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4500) - the number of test cases. This is followed by their description.
The first line of each test case contains the a single integer n (1\xe2\x89\xa4n\xe2\x89\xa4100) \xe2\x80\x94 the length of the array.
The second line of each test case contains n integers a1,a2,\xe2\x80\xa6,an (\xe2\x88\x92109\xe2\x89\xa4ai\xe2\x89\xa4109).
For each test case: 
In the first test case, we can change the value of the first integer into 0 and the product will become 0, which is the minimum possible.
In the second test case, initially, the product of integers is equal to 2\xe2\x8b\x858\xe2\x8b\x85(\xe2\x88\x921)\xe2\x8b\x853=\xe2\x88\x9248 which is the minimum possible, so we should do nothing in this case." "800  x25619"
1916H2 "Matrix Rank (Hard Version)" "combinatorics, dp, math, matrices, string suffix structures" "This is the hard version of the problem. The only differences between the two versions of this problem are the constraints on k. You can make hacks only if all versions of the problem are solved.
You are given integers n, p and k. p is guaranteed to be a prime number. 
For each r from 0 to k, find the number of n\xc3\x97n matrices A of the field\xe2\x80\xa0 of integers modulo p such that the rank\xe2\x80\xa1 of A is exactly r. Since these values are big, you are only required to output them modulo 998244353.
\xe2\x80\xa0 https://en.wikipedia.org/wiki/Field_(mathematics)
\xe2\x80\xa1 https://en.wikipedia.org/wiki/Rank_(linear_algebra)
The first line of input contains three integers n, p and k (1\xe2\x89\xa4n\xe2\x89\xa41018, 2\xe2\x89\xa4p<998244353, 0\xe2\x89\xa4k\xe2\x89\xa45\xe2\x8b\x85105).
It is guaranteed that p is a prime number.
Output k+1 integers, the answers for each r from 0 to k." "2700  x539"
1916H1 "Matrix Rank (Easy Version)" "brute force, combinatorics, dp, math, matrices" "This is the easy version of the problem. The only differences between the two versions of this problem are the constraints on k. You can make hacks only if all versions of the problem are solved.
You are given integers n, p and k. p is guaranteed to be a prime number. 
For each r from 0 to k, find the number of n\xc3\x97n matrices A of the field\xe2\x80\xa0 of integers modulo p such that the rank\xe2\x80\xa1 of A is exactly r. Since these values are big, you are only required to output them modulo 998244353.
\xe2\x80\xa0 https://en.wikipedia.org/wiki/Field_(mathematics)
\xe2\x80\xa1 https://en.wikipedia.org/wiki/Rank_(linear_algebra)
The first line of input contains three integers n, p and k (1\xe2\x89\xa4n\xe2\x89\xa41018, 2\xe2\x89\xa4p<998244353, 0\xe2\x89\xa4k\xe2\x89\xa45000).
It is guaranteed that p is a prime number.
Output k+1 integers, the answers for each r from 0 to k." "2700  x616"
1916G "Optimizations From Chelsu" "divide and conquer, dp, number theory, trees" "You are given a tree with n vertices, whose vertices are numbered from 1 to n. Each edge is labeled with some integer wi.
Define len(u,v) as the number of edges in the simple path between vertices u and v, and gcd(u,v) as the Greatest Common Divisor of all numbers written on the edges of the simple path between vertices u and v. For example, len(u,u)=0 and gcd(u,u)=0 for any 1\xe2\x89\xa4u\xe2\x89\xa4n.
You need to find the maximum value of len(u,v)\xe2\x8b\x85gcd(u,v) over all pairs of vertices in the tree.
Each test consists of multiple test cases. The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4104) \xe2\x80\x94 the number of test cases. This is followed by their description.
The first line of each test case contains the number n (2\xe2\x89\xa4n\xe2\x89\xa4105) \xe2\x80\x94 the number of vertices in the tree.
The next n\xe2\x88\x921 lines specify the edges in the format u, v, w (1\xe2\x89\xa4u,v\xe2\x89\xa4n, 1\xe2\x89\xa4w\xe2\x89\xa41012).
It is guaranteed that the sum of n over all test cases does not exceed 105.
For each test case, output a single number equal to the maximum value of len(u,v)\xe2\x8b\x85gcd(u,v) over all pairs of vertices in the tree." "3500  x149"
1916F "Group Division" "constructive algorithms, dfs and similar, graphs, greedy" "In the 3131st lyceum, there were two groups of olympiad participants: computer science and mathematics. The number of computer scientists was n1, and the number of mathematicians was n2. It is not known for certain who belonged to which group, but it is known that there were friendly connections between some pairs of people (these connections could exist between a pair of people from the same group or from different groups).
The connections were so strong that even if one person is removed along with all their friendly connections, any pair of people still remains acquainted either directly or through mutual friends.
\xe2\x80\xa0 More formally, two people (x,y) are acquainted in the following case: there are people a1,a2,\xe2\x80\xa6,an (1\xe2\x89\xa4ai\xe2\x89\xa4n1+n2) such that the following conditions are simultaneously met:
\xe2\x88\x99 Person x is directly acquainted with a1.
\xe2\x88\x99 Person an is directly acquainted with y.
\xe2\x88\x99 Person ai is directly acquainted with ai+1 for any (1\xe2\x89\xa4i\xe2\x89\xa4n\xe2\x88\x921).
The teachers were dissatisfied with the fact that computer scientists were friends with mathematicians and vice versa, so they decided to divide the students into two groups in such a way that the following two conditions are met:
\xe2\x88\x99 There were n1 people in the computer science group, and n2 people in the mathematics group.
\xe2\x88\x99 Any pair of computer scientists should be acquainted (acquaintance involving mutual friends, who must be from the same group as the people in the pair, is allowed), the same should be true for mathematicians.
Help them solve this problem and find out who belongs to which group.
Each test consists of several test cases. The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa41000) \xe2\x80\x94 the number of test cases. Then follows the description of the test cases.
The first line of each test case contains three integers n1, n2, and m (1\xe2\x89\xa4n1,n2\xe2\x89\xa42000, 1\xe2\x89\xa4m\xe2\x89\xa45000). n1, n2 are the sizes of the two groups described in the problem, and m is the number of friendly connections initially.
The following m lines describe the friendly connections: in the i-th (1\xe2\x89\xa4i\xe2\x89\xa4m) line, a pair of numbers (a,b) is given, which means that the person with number a is friends with the person with number b (and vice versa).
It is guaranteed that for each test case, all friendly connections are distinct.
It is guaranteed that the sum of n1+n2 for all test cases does not exceed 2000, and the sum of m for all test cases does not exceed 5000.
It is also guaranteed that for each test case, a solution exists.
If there are several answers, print any of them.
For each test case, output two lines.
In the first line, output n1 distinct numbers ai (1\xe2\x89\xa4ai\xe2\x89\xa4n1+n2) \xe2\x80\x94 the people belonging to the first group.
In the second line, output n2 distinct numbers bi (1\xe2\x89\xa4bi\xe2\x89\xa4n1+n2) \xe2\x80\x94 the people belonging to the second group.
All numbers must be distinct.
If there are several possible answers, print any one.
Consider the third test case. The division into groups looks as follows: 
Consider all pairs of computer scientists and how they are acquainted:
Pairs (4,5),(4,6) are directly acquainted.
Pair (5,6) is acquainted through the computer scientist with number 4.
Consider all pairs of mathematicians and how they are acquainted:
Pairs (1,2),(2,3) are directly acquainted.
Pair (1,3) is acquainted through the mathematician with number 2.
We conclude that any pair of people belonging to the same group is acquainted with each other, thus the division into two groups is correct." "2900  x499"
1916E "Happy Life in University" "data structures, dfs and similar, greedy, trees" "Egor and his friend Arseniy are finishing school this year and will soon enter university. And since they are very responsible guys, they have started preparing for admission already.
First of all, they decided to take care of where they will live for the long four years of study, and after visiting the university\'s website, they found out that the university dormitory can be represented as a root tree with nn vertices with the root at vertex 1. In the tree, each vertex represents a recreation with some type of activity ai. The friends need to choose 2 recreations (not necessarily different) in which they will settle. The guys are convinced that the more the value of the following function f(u,v)=diff(u,lca(u,v))\xe2\x8b\x85diff(v,lca(u,v)), the more fun their life will be. Help Egor and Arseniy and find the maximum value of f(u,v) among all pairs of recreations!
\xe2\x80\xa0diff(u,v) \xe2\x80\x94 the number of different activities listed on the simple path from vertex u to vertex v.
\xe2\x80\xa0lca(u,v) \xe2\x80\x94 a vertex p such that it is at the maximum distance from the root and is a parent of both vertex u and vertex v.
Each test consists of several test cases. The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4105) \xe2\x80\x94 the number of test cases. Then follows the description of the test cases.
The first line of each test case contains a single integer n (1\xe2\x89\xa4n\xe2\x89\xa43\xe2\x8b\x85105).
The second line of each test case contains n\xe2\x88\x921 integers p2,p3,\xe2\x80\xa6,pn (1\xe2\x89\xa4pi\xe2\x89\xa4i\xe2\x88\x921), where pi \xe2\x80\x94 the parent of vertex i.
The third line of each test case contains n integers a1,a2,\xe2\x80\xa6,an (1\xe2\x89\xa4ai\xe2\x89\xa4n), where ai \xe2\x80\x94 the number of the activity located at vertex i.
It is guaranteed that the sum of n over all test cases does not exceed 3\xe2\x8b\x85105.
For each test case, output the maximum value of f(u,v) for all pairs of recreations (u,v).
Consider the fourth test case. The tree has the following structure: " "2300  x2277"
1916D "Mathematical Problem" "brute force, constructive algorithms, geometry, math" "The mathematicians of the 31st lyceum were given the following task:
You are given an odd number n, and you need to find n different numbers that are squares of integers. But it\'s not that simple. Each number should have a length of n (and should not have leading zeros), and the multiset of digits of all the numbers should be the same. For example, for 234 and 432, and 11223 and 32211, the multisets of digits are the same, but for 123 and 112233, they are not.
The mathematicians couldn\'t solve this problem. Can you?
The first line contains an integer t (1\xe2\x89\xa4t\xe2\x89\xa4100) \xe2\x80\x94 the number of test cases.
The following t lines contain one odd integer n (1\xe2\x89\xa4n\xe2\x89\xa499) \xe2\x80\x94 the number of numbers to be found and their length.
It is guaranteed that the solution exists within the given constraints.
It is guaranteed that the sum of n2 does not exceed 105.
The numbers can be output in any order.
For each test case, you need to output n numbers of length n \xe2\x80\x94 the answer to the problem.
If there are several answers, print any of them.
Below are the squares of the numbers that are the answers for the second test case:
169 = 132
196 = 142
961 = 312
Below are the squares of the numbers that are the answers for the third test case:
16384 = 1282
31684 = 1782
36481 = 1912
38416 = 1962
43681 = 2092" "1700  x8588"
1916C "Training Before the Olympiad" "constructive algorithms, games, greedy, implementation, math" "Masha and Olya have an important team olympiad coming up soon. In honor of this, Masha, for warm-up, suggested playing a game with Olya:
There is an array a of size n. Masha goes first, and the players take turns. Each move is described by the following sequence of actions:
\xe2\x88\x99 If the size of the array is 1, the game ends.
\xe2\x88\x99 The player who is currently playing chooses two different indices i, j (1\xe2\x89\xa4i,j\xe2\x89\xa4|a|), and performs the following operation \xe2\x80\x94 removes ai and aj from the array and adds to the array a number equal to \xe2\x8c\x8aai+aj2\xe2\x8c\x8b\xe2\x8b\x852. In other words, first divides the sum of the numbers ai, aj by 2 rounding down, and then multiplies the result by 2.
Masha aims to maximize the final number, while Olya aims to minimize it.
Masha and Olya decided to play on each non-empty prefix of the initial array a, and asked for your help.
For each k=1,2,\xe2\x80\xa6,n, answer the following question. Let only the first k elements of the array a be present in the game, with indices 1,2,\xe2\x80\xa6,k respectively. What number will remain at the end with optimal play by both players?
The first line contains an integer t (1\xe2\x89\xa4t\xe2\x89\xa4104) \xe2\x80\x94 the number of test cases.
The first line of each test case contains a single integer n (1\xe2\x89\xa4n\xe2\x89\xa4105) \xe2\x80\x94 the size of the array.
The second line contains n integers a1,a2,\xe2\x80\xa6,an (1\xe2\x89\xa4ai\xe2\x89\xa4109) \xe2\x80\x94 the array on which Masha and Olya play.
It is guaranteed that the sum of n over all test cases does not exceed 105.
For each test case, output n integers. The k-th of these numbers should be equal to the number that will remain at the end with optimal play by both players, on the array consisting of the first k elements of the array a.
In the third test case, for a prefix of length 1, the answer is 3. For a prefix of length 2, Masha has only one move, so the answer is 12. For a prefix of length 3, Masha has three possible moves: she chooses 3 and 10, then the final number is 22, 3 and 11, then the final number is 24, 10 and 11, then the final number is 22, so Masha will choose 3 and 11 and get 24." "1200  x17981"
1916B "Two Divisors" "constructive algorithms, math, number theory" "A certain number 1\xe2\x89\xa4x\xe2\x89\xa41091\xe2\x89\xa4x\xe2\x89\xa4109 is chosen. You are given two integers a and b, which are the two largest divisors of the number x. At the same time, the condition 1\xe2\x89\xa4a<b<x is satisfied.
For the given numbers a, b, you need to find the value of x.
\xe2\x80\xa0 The number y is a divisor of the number x if there is an integer k such that x=y\xe2\x8b\x85k.
Each test consists of several test cases. The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4104) \xe2\x80\x94 the number of test cases. Then follows the description of the test cases.
The only line of each test cases contains two integers a, b (1\xe2\x89\xa4a<b\xe2\x89\xa4109).
It is guaranteed that a, b are the two largest divisors for some number 1\xe2\x89\xa4x\xe2\x89\xa4109.
For each test case, output the number x, such that a and b are the two largest divisors of the number x.
If there are several answers, print any of them.
For the first test case, all divisors less than 6 are equal to [1,2,3], among them the two largest will be 2 and 3.
For the third test case, all divisors less than 33 are equal to [1,3,11], among them the two largest will be 3 and 11.
For the fifth test case, all divisors less than 20 are equal to [1,2,4,5,10], among them the two largest will be 5 and 10.
For the sixth test case, all divisors less than 12 are equal to [1,2,3,4,6], among them the two largest will be 4 and 6." "1000  x26130"
1916A 2023 "constructive algorithms, implementation, math, number theory" "In a sequence a, whose product was equal to 2023, k numbers were removed, leaving a sequence b of length n. Given the resulting sequence b, find any suitable sequence a and output which k elements were removed from it, or state that such a sequence could not have existed.
Notice that you are not guaranteed that such array exists.
Each test consists of several test cases. The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4100) \xe2\x80\x94 the number of test cases. This is followed by a description of the test cases.
The first line of each test case contains two integers n (1\xe2\x89\xa4n,k\xe2\x89\xa45) \xe2\x80\x94 the size of sequence b and the number of numbers removed from sequence a.
The second line contains n integers b1,b2,\xe2\x80\xa6,bn (1\xe2\x89\xa4bi\xe2\x89\xa42023) \xe2\x80\x94 the remaining sequence. The values of bi might not be divisors of 2023.
For each test case, output ""YES"" if the sequence a exists, and in the following line output k non-negative integers that were removed from the sequence a. If the sequence a does not exist, output ""NO"" in a single line.
You can output the answer in any case (uppercase or lowercase). For example, the strings ""yEs"", ""yes"", ""Yes"", and ""YES"" will be recognized as positive answers.
In third test case product is equal to 289\xe2\x8b\x857=2023.
In fourth test case product is already equal to 2023.
In seventh test case product is equal to 7\xe2\x8b\x8517\xe2\x8b\x8517=2023." "800  x26140"
1915G Bicycles "graphs, greedy, implementation, shortest paths, sortings" "All of Slavic\'s friends are planning to travel from the place where they live to a party using their bikes. And they all have a bike except Slavic. There are n cities through which they can travel. They all live in the city 1 and want to go to the party located in the city n. The map of cities can be seen as an undirected graph with n nodes and m edges. Edge i connects cities ui and vi and has a length of wi.
Slavic doesn\'t have a bike, but what he has is money. Every city has exactly one bike for sale. The bike in the i-th city has a slowness factor of si. Once Slavic buys a bike, he can use it whenever to travel from the city he is currently in to any neighboring city, by taking wi\xe2\x8b\x85sj time, considering he is traversing edge i using a bike j he owns.
Slavic can buy as many bikes as he wants as money isn\'t a problem for him. Since Slavic hates traveling by bike, he wants to get from his place to the party in the shortest amount of time possible. And, since his informatics skills are quite rusty, he asks you for help.
What\'s the shortest amount of time required for Slavic to travel from city 1 to city n? Slavic can\'t travel without a bike. It is guaranteed that it is possible for Slavic to travel from city 1 to any other city.
The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4100) \xe2\x80\x94 the number of test cases. The description of the test cases follows.
