In the third example, it is impossible to choose a subsequence of length 3 that satisfies both of the conditions." "2800  x477"
    
2.00E+05 "Turtle and Inversions (Hard Version)" "brute force, data structures, divide and conquer, dp, greedy, math, two pointers" "This is a hard version of this problem. The differences between the versions are the constraint on m and ri<li+1 holds for each i from 1 to m\xe2\x88\x921 in the easy version. You can make hacks only if both versions of the problem are solved.
Turtle gives you m intervals [l1,r1],[l2,r2],\xe2\x80\xa6,[lm,rm]. He thinks that a permutation p is interesting if there exists an integer ki for every interval (li\xe2\x89\xa4ki<ri), and if he lets ai=kimaxj=lipj,bi=riminj=ki+1pj for every integer i from 1 to m, the following condition holds:
mmaxi=1ai<mmini=1bi
Turtle wants you to calculate the maximum number of inversions of all interesting permutations of length n, or tell him if there is no interesting permutation.
An inversion of a permutation p is a pair of integers (i,j) (1\xe2\x89\xa4i<j\xe2\x89\xa4n) such that pi>pj.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4103). The description of the test cases follows.
The first line of each test case contains two integers n,m (2\xe2\x89\xa4n\xe2\x89\xa45\xe2\x8b\x85103,0\xe2\x89\xa4m\xe2\x89\xa45\xe2\x8b\x85103) \xe2\x80\x94 the length of the permutation and the number of intervals.
The i-th of the following m lines contains two integers li,ri (1\xe2\x89\xa4li<ri\xe2\x89\xa4n) \xe2\x80\x94 the i-th interval. Note that there may exist identical intervals (i.e., there may exist two different indices i,j such that li=lj and ri=rj).
It is guaranteed that the sum of n over all test cases does not exceed 5\xe2\x8b\x85103 and the sum of m over all test cases does not exceed 5\xe2\x8b\x85103.
For each test case, if there is no interesting permutation, output a single integer \xe2\x88\x921.
Otherwise, output a single integer \xe2\x80\x94 the maximum number of inversions.
In the third test case, the interesting permutation with the maximum number of inversions is [5,2,4,3,1].
In the fourth test case, the interesting permutation with the maximum number of inversions is [4,3,8,7,6,2,1,5]. In this case, we can let [k1,k2,k3]=[2,2,7].
In the fifth and the sixth test case, it can be proven that there is no interesting permutation.
In the seventh test case, the interesting permutation with the maximum number of inversions is [4,7,6,3,2,1,5]. In this case, we can let [k1,k2,k3,k4]=[1,6,1,6].
In the eighth test case, the interesting permutation with the maximum number of inversions is [4,7,3,6,2,5,1]." "2700  x517"
    
2.00E+04 "Turtle and Inversions (Easy Version)" "brute force, divide and conquer, dp, greedy, math" "This is an easy version of this problem. The differences between the versions are the constraint on m and ri<li+1 holds for each i from 1 to m\xe2\x88\x921 in the easy version. You can make hacks only if both versions of the problem are solved.
Turtle gives you m intervals [l1,r1],[l2,r2],\xe2\x80\xa6,[lm,rm]. He thinks that a permutation p is interesting if there exists an integer ki for every interval (li\xe2\x89\xa4ki<ri), and if he lets ai=kimaxj=lipj,bi=riminj=ki+1pj for every integer i from 1 to m, the following condition holds:
mmaxi=1ai<mmini=1bi
Turtle wants you to calculate the maximum number of inversions of all interesting permutations of length n, or tell him if there is no interesting permutation.
An inversion of a permutation p is a pair of integers (i,j) (1\xe2\x89\xa4i<j\xe2\x89\xa4n) such that pi>pj.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4103). The description of the test cases follows.
The first line of each test case contains two integers n,m (2\xe2\x89\xa4n\xe2\x89\xa45\xe2\x8b\x85103,0\xe2\x89\xa4m\xe2\x89\xa4n2) \xe2\x80\x94 the length of the permutation and the number of intervals.
The i-th of the following m lines contains two integers li,ri (1\xe2\x89\xa4li<ri\xe2\x89\xa4n) \xe2\x80\x94 the i-th interval.
Additional constraint on the input in this version: ri<li+1 holds for each i from 1 to m\xe2\x88\x921.
It is guaranteed that the sum of n over all test cases does not exceed 5\xe2\x8b\x85103.
For each test case, if there is no interesting permutation, output a single integer \xe2\x88\x921.
Otherwise, output a single integer \xe2\x80\x94 the maximum number of inversions.
In the third test case, the interesting permutation with the maximum number of inversions is [5,2,4,3,1].
In the fourth test case, the interesting permutation with the maximum number of inversions is [4,8,7,6,3,2,1,5]. In this case, we can let [k1,k2]=[1,7].
In the fifth test case, the interesting permutation with the maximum number of inversions is [4,7,6,3,2,1,5].
In the sixth test case, the interesting permutation with the maximum number of inversions is [4,7,3,6,2,5,1]." "2600  x722"
    
2003D2 "Turtle and a MEX Problem (Hard Version)" "dfs and similar, dp, graphs, greedy, implementation, math" "The two versions are different problems. In this version of the problem, you can\'t choose the same integer twice or more. You can make hacks only if both versions are solved.
One day, Turtle was playing with n sequences. Let the length of the i-th sequence be li. Then the i-th sequence was ai,1,ai,2,\xe2\x80\xa6,ai,li.
Piggy gave Turtle a problem to solve when Turtle was playing. The statement of the problem was:
Turtle solved the above problem without difficulty. He defined f(k) as the answer to the above problem when the initial value of x was k.
Then Piggy gave Turtle a non-negative integer m and asked Turtle to find the value of m\xe2\x88\x91i=0f(i) (i.e., the value of f(0)+f(1)+\xe2\x80\xa6+f(m)). Unfortunately, he couldn\'t solve this problem. Please help him!
\xe2\x80\xa0mex(c1,c2,\xe2\x80\xa6,ck) is defined as the smallest non-negative integer x which does not occur in the sequence c. For example, mex(2,2,0,3) is 1, mex(1,2) is 0.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4104). The description of the test cases follows.
The first line of each test case contains two integers n,m (1\xe2\x89\xa4n\xe2\x89\xa42\xe2\x8b\x85105,0\xe2\x89\xa4m\xe2\x89\xa4109).
Each of the following n lines contains several integers. The first integer li (1\xe2\x89\xa4li\xe2\x89\xa42\xe2\x8b\x85105) represents the length of the i-th sequence, and the following li integers ai,1,ai,2,\xe2\x80\xa6,ai,li (0\xe2\x89\xa4ai,j\xe2\x89\xa4109) represent the elements of the i-th sequence.
It is guaranteed that the sum of n over all test cases does not exceed 2\xe2\x8b\x85105 and the sum of \xe2\x88\x91li over all test cases does not exceed 2\xe2\x8b\x85105.
For each test case, output a single integer \xe2\x80\x94 the value of m\xe2\x88\x91i=0f(i).
In the first test case, when x is initially 2, Turtle can choose i=3 and set x to mex(x,a3,1,a3,2,a3,3,a3,4)=mex(2,7,0,1,5)=3. It can be proved that Turtle can\'t make the value of x greater than 3, so f(2)=3.
It can be seen that f(0)=3, f(1)=3, f(2)=3, f(3)=3, and f(4)=4. So f(0)+f(1)+f(2)+f(3)+f(4)=3+3+3+3+4=16.
In the second test case, when x is initially 1, Turtle can choose i=1 and set x to mex(x,a1,1,a1,2,a1,3,a1,4,a1,5)=mex(1,0,2,0,4,11)=3. It can be proved that Turtle can\'t make the value of x greater than 3, so f(1)=3.
It can be seen that f(0)=4, f(1)=3, f(2)=4, f(3)=3, and f(4)=4. So f(0)+f(1)+f(2)+f(3)+f(4)=4+3+4+3+4=18.
In the fourth test case, it can be seen that f(0)=3 and f(1)=1. So f(0)+f(1)=3+1=4." "2100  x3988"
    
2003D1 "Turtle and a MEX Problem (Easy Version)" "greedy, math" "The two versions are different problems. In this version of the problem, you can choose the same integer twice or more. You can make hacks only if both versions are solved.
One day, Turtle was playing with n sequences. Let the length of the i-th sequence be li. Then the i-th sequence was ai,1,ai,2,\xe2\x80\xa6,ai,li.
Piggy gave Turtle a problem to solve when Turtle was playing. The statement of the problem was:
Turtle solved the above problem without difficulty. He defined f(k) as the answer to the above problem when the initial value of x was k.
Then Piggy gave Turtle a non-negative integer m and asked Turtle to find the value of m\xe2\x88\x91i=0f(i) (i.e., the value of f(0)+f(1)+\xe2\x80\xa6+f(m)). Unfortunately, he couldn\'t solve this problem. Please help him!
\xe2\x80\xa0mex(c1,c2,\xe2\x80\xa6,ck) is defined as the smallest non-negative integer x which does not occur in the sequence c. For example, mex(2,2,0,3) is 1, mex(1,2) is 0.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4104). The description of the test cases follows.
The first line of each test case contains two integers n,m (1\xe2\x89\xa4n\xe2\x89\xa42\xe2\x8b\x85105,0\xe2\x89\xa4m\xe2\x89\xa4109).
Each of the following n lines contains several integers. The first integer li (1\xe2\x89\xa4li\xe2\x89\xa42\xe2\x8b\x85105) represents the length of the i-th sequence, and the following li integers ai,1,ai,2,\xe2\x80\xa6,ai,li (0\xe2\x89\xa4ai,j\xe2\x89\xa4109) represent the elements of the i-th sequence.
It is guaranteed that the sum of n over all test cases does not exceed 2\xe2\x8b\x85105, and the sum of \xe2\x88\x91li over all test cases does not exceed 2\xe2\x8b\x85105.
For each test case, output a single integer \xe2\x80\x94 the value of m\xe2\x88\x91i=0f(i).
In the first test case, when x is initially 2, Turtle can choose i=3 and set x to mex(x,a3,1,a3,2,a3,3,a3,4)=mex(2,7,0,1,5)=3. It can be proved that Turtle can\'t make the value of x greater than 3, so f(2)=3.
It can be seen that f(0)=3, f(1)=3, f(2)=3, f(3)=3, and f(4)=4. So f(0)+f(1)+f(2)+f(3)+f(4)=3+3+3+3+4=16.
In the second test case, when x is initially 1, Turtle can choose i=3 and set x to mex(x,a3,1,a3,2,a3,3,a3,4,a3,5)=mex(1,1,3,0,3,3)=2, and choose i=3 and set x to mex(x,a3,1,a3,2,a3,3,a3,4,a3,5)=mex(2,1,3,0,3,3)=4. It can be proved that Turtle can\'t make the value of x greater than 4, so f(1)=4.
It can be seen that f(0)=4, f(1)=4, f(2)=4, f(3)=4, and f(4)=4. So f(0)+f(1)+f(2)+f(3)+f(4)=4+4+4+4+4=20.
In the fourth test case, it can be seen that f(0)=3 and f(1)=3. So f(0)+f(1)=3+3=6." "1500  x11096"
    
2003C "Turtle and Good Pairs" "constructive algorithms, greedy, sortings, strings" "Turtle gives you a string s, consisting of lowercase Latin letters.
Turtle considers a pair of integers (i,j) (1\xe2\x89\xa4i<j\xe2\x89\xa4n) to be a pleasant pair if and only if there exists an integer k such that i\xe2\x89\xa4k<j and both of the following two conditions hold:
Besides, Turtle considers a pair of integers (i,j) (1\xe2\x89\xa4i<j\xe2\x89\xa4n) to be a good pair if and only if si=sj or (i,j) is a pleasant pair.
Turtle wants to reorder the string s so that the number of good pairs is maximized. Please help him!
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4104). The description of the test cases follows.
The first line of each test case contains a single integer n (2\xe2\x89\xa4n\xe2\x89\xa42\xe2\x8b\x85105) \xe2\x80\x94 the length of the string.
The second line of each test case contains a string s of length n, consisting of lowercase Latin letters.
It is guaranteed that the sum of n over all test cases does not exceed 2\xe2\x8b\x85105.
For each test case, output the string s after reordering so that the number of good pairs is maximized. If there are multiple answers, print any of them.
In the first test case, (1,3) is a good pair in the reordered string. It can be seen that we can\'t reorder the string so that the number of good pairs is greater than 1. bac and cab can also be the answer.
In the second test case, (1,2), (1,4), (1,5), (2,4), (2,5), (3,5) are good pairs in the reordered string. efddd can also be the answer." "1200  x18053"
    
2003B "Turtle and Piggy Are Playing a Game 2" "games, greedy, sortings" "Turtle and Piggy are playing a game on a sequence. They are given a sequence a1,a2,\xe2\x80\xa6,an, and Turtle goes first. Turtle and Piggy alternate in turns (so, Turtle does the first turn, Piggy does the second, Turtle does the third, etc.).
The game goes as follows:
Turtle wants to maximize the value of a1 in the end, while Piggy wants to minimize the value of a1 in the end. Find the value of a1 in the end if both players play optimally.
You can refer to notes for further clarification.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4104). The description of the test cases follows.
The first line of each test case contains a single integer n (2\xe2\x89\xa4n\xe2\x89\xa4105) \xe2\x80\x94 the length of the sequence.
The second line of each test case contains n integers a1,a2,\xe2\x80\xa6,an (1\xe2\x89\xa4ai\xe2\x89\xa4105) \xe2\x80\x94 the elements of the sequence a.
It is guaranteed that the sum of n over all test cases does not exceed 105.
For each test case, output a single integer \xe2\x80\x94 the value of a1 in the end if both players play optimally.
In the first test case, initially a=[1,2]. Turtle can only choose i=1. Then he will set a1 to max(a1,a2)=2 and remove a2. The sequence a becomes [2]. Then the length of the sequence becomes 1, and the game will end. The value of a1 is 2, so you should output 2.
In the second test case, one of the possible game processes is as follows:
In the fourth test case, one of the possible game processes is as follows:" "800  x25062"
    
2003A "Turtle and Good Strings" "greedy, strings" "Turtle thinks a string s is a good string if there exists a sequence of strings t1,t2,\xe2\x80\xa6,tk (k is an arbitrary integer) such that:
Turtle is given a string s consisting of lowercase Latin letters. Please tell him whether the string s is a good string!
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4500). The description of the test cases follows.
The first line of each test case contains a single integer n (2\xe2\x89\xa4n\xe2\x89\xa4100) \xe2\x80\x94 the length of the string.
The second line of each test case contains a string s of length n, consisting of lowercase Latin letters.
For each test case, output ""YES"" if the string s is a good string, and ""NO"" otherwise.
You can output the answer in any case (upper or lower). For example, the strings ""yEs"", ""yes"", ""Yes"", and ""YES"" will be recognized as positive responses.
In the first test case, the sequence of strings a,a satisfies the condition s=t1+t2+\xe2\x80\xa6+tk, but the first character of t1 is equal to the last character of t2. It can be seen that there doesn\'t exist any sequence of strings which satisfies all of the conditions, so the answer is ""NO"".
In the third test case, the sequence of strings ab,cb satisfies all of the conditions.
In the fourth test case, the sequence of strings abca,bcab,cabc satisfies all of the conditions." "800  x28839"
    
2002H "Counting 101" greedy "It\'s been a long summer\'s day, with the constant chirping of cicadas and the heat which never seemed to end. Finally, it has drawn to a close. The showdown has passed, the gates are open, and only a gentle breeze is left behind.
Your predecessors had taken their final bow; it\'s your turn to take the stage.
Sorting through some notes that were left behind, you found a curious statement named Problem 101:
After some thought, you decided to propose the following problem, named Counting 101:
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4103). The description of the test cases follows. 
The only line of each test case contains two integers n, m (1\xe2\x89\xa4n\xe2\x89\xa4130, 1\xe2\x89\xa4m\xe2\x89\xa430).
For each test case, output \xe2\x8c\x8an+12\xe2\x8c\x8b numbers. The i-th number is the number of valid sequences such that when used as input for Problem 101, the answer is i\xe2\x88\x921, modulo 109+7.
In the first test case, there are 23=8 candidate sequences. Among them, you can operate on [1,2,1] and [1,1,1] once; you cannot operate on the other 6 sequences." "3500  x73"
    
2002G "Lattice Optimizing" "bitmasks, brute force, hashing, meet-in-the-middle" "Consider a grid graph with n rows and n columns. Let the cell in row x and column y be (x,y). There exists a directed edge from (x,y) to (x+1,y), with non-negative integer value dx,y, for all 1\xe2\x89\xa4x<n,1\xe2\x89\xa4y\xe2\x89\xa4n, and there also exists a directed edge from (x,y) to (x,y+1), with non-negative integer value rx,y, for all 1\xe2\x89\xa4x\xe2\x89\xa4n,1\xe2\x89\xa4y<n.
Initially, you are at (1,1), with an empty set S. You need to walk along the edges and eventually reach (n,n). Whenever you pass an edge, its value will be inserted into S. Please maximize the MEX\xe2\x88\x97 of S when you reach (n,n).
\xe2\x88\x97The MEX (minimum excluded) of an array is the smallest non-negative integer that does not belong to the array. For instance: 
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4100). The description of the test cases follows. 
The first line of each test case contains a single integer n (2\xe2\x89\xa4n\xe2\x89\xa420)�\xe2\x80\x94 the number of rows and columns.
Each of the next n\xe2\x88\x921 lines contains n integers separated by single spaces�\xe2\x80\x94 the matrix d (0\xe2\x89\xa4dx,y\xe2\x89\xa42n\xe2\x88\x922).
Each of the next n lines contains n\xe2\x88\x921 integers separated by single spaces�\xe2\x80\x94 the matrix r (0\xe2\x89\xa4rx,y\xe2\x89\xa42n\xe2\x88\x922).
It is guaranteed that the sum of all n3 does not exceed 8000.
For each test case, print a single integer�\xe2\x80\x94 the maximum MEX of S when you reach (n,n).
In the first test case, the grid graph and one of the optimal paths are as follows:
In the second test case, the grid graph and one of the optimal paths are as follows:" "3400  x213"
    
2002F2 "Court Blue (Hard Version)" "brute force, dp, math, number theory" "This is the hard version of the problem. In this version, it is not guaranteed that n=m, and the time limit is higher. You can make hacks only if both versions of the problem are solved.
In the court of the Blue King, Lelle and Flamm are having a performance match. The match consists of several rounds. In each round, either Lelle or Flamm wins.
Let WL and WF denote the number of wins of Lelle and Flamm, respectively. The Blue King considers a match to be successful if and only if:
Note that gcd(0,x)=gcd(x,0)=x for every non-negative integer x.
Lelle and Flamm can decide to stop the match whenever they want, and the final score of the performance is l\xe2\x8b\x85WL+f\xe2\x8b\x85WF.
Please help Lelle and Flamm coordinate their wins and losses such that the performance is successful, and the total score of the performance is maximized.
The first line contains an integer t (1\xe2\x89\xa4t\xe2\x89\xa4103)�\xe2\x80\x94 the number of test cases.
The only line of each test case contains four integers n, m, l, f (2\xe2\x89\xa4n\xe2\x89\xa4m\xe2\x89\xa42\xe2\x8b\x85107, 1\xe2\x89\xa4l,f\xe2\x89\xa4109): n, m give the upper bound on the number of Lelle and Flamm\'s wins, l and f determine the final score of the performance.
Unusual additional constraint: it is guaranteed that, for each test, there are no pairs of test cases with the same pair of n, m.
For each test case, output a single integer�\xe2\x80\x94 the maximum total score of a successful performance.
In the first test case, a possible performance is as follows:
The final score is 1\xe2\x8b\x852+4\xe2\x8b\x855=22." "2800  x430"
    
2002F1 "Court Blue (Easy Version)" "brute force, dfs and similar, dp, math, number theory" "This is the easy version of the problem. In this version, n=m and the time limit is lower. You can make hacks only if both versions of the problem are solved.
In the court of the Blue King, Lelle and Flamm are having a performance match. The match consists of several rounds. In each round, either Lelle or Flamm wins.
Let WL and WF denote the number of wins of Lelle and Flamm, respectively. The Blue King considers a match to be successful if and only if:
Note that gcd(0,x)=gcd(x,0)=x for every non-negative integer x.
Lelle and Flamm can decide to stop the match whenever they want, and the final score of the performance is l\xe2\x8b\x85WL+f\xe2\x8b\x85WF.
Please help Lelle and Flamm coordinate their wins and losses such that the performance is successful, and the total score of the performance is maximized.
The first line contains an integer t (1\xe2\x89\xa4t\xe2\x89\xa4103)�\xe2\x80\x94 the number of test cases.
The only line of each test case contains four integers n, m, l, f (2\xe2\x89\xa4n\xe2\x89\xa4m\xe2\x89\xa42\xe2\x8b\x85107, 1\xe2\x89\xa4l,f\xe2\x89\xa4109, n=m): n, m gives the upper bound on the number of Lelle and Flamm\'s wins, l and f determine the final score of the performance.
Unusual additional constraint: it is guaranteed that, for each test, there are no pairs of test cases with the same pair of n, m.
For each test case, output a single integer�\xe2\x80\x94 the maximum total score of a successful performance.
In the first test case, a possible performance is as follows:
The final score is 2\xe2\x8b\x852+3\xe2\x8b\x855=19.
In the third test case, a possible performance is as follows:
The final score is 5\xe2\x8b\x852+4\xe2\x8b\x852=18. Note that Lelle and Flamm can stop the match even if neither of them has n wins." "2600  x814"
    
2002E "Cosmic Rays" "brute force, data structures, dp" "Given an array of integers s1,s2,\xe2\x80\xa6,sl, every second, cosmic rays will cause all si such that i=1 or si\xe2\x89\xa0si\xe2\x88\x921 to be deleted simultaneously, and the remaining parts will be concatenated together in order to form the new array s1,s2,\xe2\x80\xa6,sl\xe2\x80\xb2.
Define the strength of an array as the number of seconds it takes to become empty.
You are given an array of integers compressed in the form of n pairs that describe the array left to right. Each pair (ai,bi) represents ai copies of bi, i.e. bi,bi,\xe2\x8b\xaf,bi\xe2\x8f\x9fai�times.
For each i=1,2,\xe2\x80\xa6,n, please find the strength of the sequence described by the first i pairs.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4104). The description of the test cases follows. 
The first line of each test case contains a single integer n (1\xe2\x89\xa4n\xe2\x89\xa43\xe2\x8b\x85105)�\xe2\x80\x94 the length of sequence a.
The next n lines contain two integers each ai, bi (1\xe2\x89\xa4ai\xe2\x89\xa4109,0\xe2\x89\xa4bi\xe2\x89\xa4n)�\xe2\x80\x94 the pairs which describe the sequence. 
It is guaranteed that the sum of all n does not exceed 3\xe2\x8b\x85105.
It is guaranteed that for all 1\xe2\x89\xa4i<n, bi\xe2\x89\xa0bi+1 holds.
For each test case, print one line containing n integers�\xe2\x80\x94 the answer for each prefix of pairs.
In the first test case, for the prefix of length 4, the changes will be [0,0,1,0,0,0,1,1,1,1,1]\xe2\x86\x92[0,0,0,1,1,1,1]\xe2\x86\x92[0,0,1,1,1]\xe2\x86\x92[0,1,1]\xe2\x86\x92[1]\xe2\x86\x92[], so the array becomes empty after 5 seconds.
In the second test case, for the prefix of length 4, the changes will be [6,6,6,6,3,6,6,6,6,0,0,0,0]\xe2\x86\x92[6,6,6,6,6,6,0,0,0]\xe2\x86\x92[6,6,6,6,6,0,0]\xe2\x86\x92[6,6,6,6,0]\xe2\x86\x92[6,6,6]\xe2\x86\x92[6,6]\xe2\x86\x92[6]\xe2\x86\x92[], so the array becomes empty after 7 seconds." "2300  x2428"
    
2002D2 "DFS Checker (Hard Version)" "binary search, data structures, dfs and similar, graphs, hashing, trees" "This is the hard version of the problem. In this version, you are given a generic tree and the constraints on n and q are higher. You can make hacks only if both versions of the problem are solved.
You are given a rooted tree consisting of n vertices. The vertices are numbered from 1 to n, and the root is the vertex 1. You are also given a permutation p1,p2,\xe2\x80\xa6,pn of [1,2,\xe2\x80\xa6,n].
You need to answer q queries. For each query, you are given two integers x, y; you need to swap px and py and determine if p1,p2,\xe2\x80\xa6,pn is a valid DFS order\xe2\x80\xa0 of the given tree.
Please note that the swaps are persistent through queries.
\xe2\x80\xa0 A DFS order is found by calling the following dfs function on the given tree.
Note that the DFS order is not unique.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4104). The description of the test cases follows. 
The first line of each test case contains two integers n, q (2\xe2\x89\xa4n\xe2\x89\xa43\xe2\x8b\x85105, 2\xe2\x89\xa4q\xe2\x89\xa4105)�\xe2\x80\x94 the number of vertices in the tree and the number of queries.
The next line contains n\xe2\x88\x921 integers a2,a3,\xe2\x80\xa6,an (1\xe2\x89\xa4ai<i)�\xe2\x80\x94 the parent of each vertex in the given tree.
The next line contains n integers p1,p2,\xe2\x80\xa6,pn (1\xe2\x89\xa4pi\xe2\x89\xa4n, all pi are distinct)�\xe2\x80\x94 the initial permutation p.
The next q lines each contain two integers x, y (1\xe2\x89\xa4x,y\xe2\x89\xa4n,x\xe2\x89\xa0y)�\xe2\x80\x94 the positions of the elements to swap in the permutation.
It is guaranteed that the sum of all n does not exceed 3\xe2\x8b\x85105, and the sum of all q does not exceed 105.
For each test case, print q lines corresponding to the q queries. For each query, output YES if there is a DFS order that exactly equals the current permutation, and output NO otherwise.
You can output Yes and No in any case (for example, strings yEs, yes, Yes, and YES will be recognized as a positive response).
In the first test case, the permutation p1,p2,\xe2\x80\xa6,pn after each modification is [1,3,2],[1,2,3],[3,2,1], respectively. The first two permutations are valid DFS orders; the third is not a DFS order.
In the second test case, the permutation p1,p2,\xe2\x80\xa6,pn after each modification is [1,2,5,4,3,6,7],[1,3,5,4,2,6,7],[1,3,7,4,2,6,5],[1,3,7,6,2,4,5], respectively." "2300  x2383"
    
2002D1 "DFS Checker (Easy Version)" "brute force, data structures, dfs and similar, graphs, hashing, trees" "This is the easy version of the problem. In this version, the given tree is a perfect binary tree and the constraints on n and q are lower. You can make hacks only if both versions of the problem are solved.
You are given a perfect binary tree\xe2\x80\xa0 consisting of n vertices. The vertices are numbered from 1 to n, and the root is the vertex 1. You are also given a permutation p1,p2,\xe2\x80\xa6,pn of [1,2,\xe2\x80\xa6,n].
You need to answer q queries. For each query, you are given two integers x, y; you need to swap px and py and determine if p1,p2,\xe2\x80\xa6,pn is a valid DFS order\xe2\x80\xa1 of the given tree.
Please note that the swaps are persistent through queries.
\xe2\x80\xa0 A perfect binary tree is a tree with vertex 1 as its root, with size n=2k\xe2\x88\x921 for a positive integer k, and where the parent of each vertex i (1<i\xe2\x89\xa4n) is \xe2\x8c\x8ai2\xe2\x8c\x8b. Thus, all leaves of this tree are at a distance k\xe2\x88\x921 from the root.
\xe2\x80\xa1 A DFS order is found by calling the following dfs function on the given tree.
Note that the DFS order is not unique.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4104). The description of the test cases follows. 
The first line of each test case contains two integers n, q (3\xe2\x89\xa4n\xe2\x89\xa465535, 2\xe2\x89\xa4q\xe2\x89\xa45\xe2\x8b\x85104)�\xe2\x80\x94 the number of vertices in the tree and the number of queries. It is guaranteed that n=2k\xe2\x88\x921 for a positive integer k.
The next line contains n\xe2\x88\x921 integers a2,a3,\xe2\x80\xa6,an (1\xe2\x89\xa4ai<i)�\xe2\x80\x94 the parent of each vertex in the given tree. It is guaranteed that ai=\xe2\x8c\x8ai2\xe2\x8c\x8b.
The next line contains n integers p1,p2,\xe2\x80\xa6,pn (1\xe2\x89\xa4pi\xe2\x89\xa4n, all pi are distinct)�\xe2\x80\x94 the initial permutation p.
The next q lines each contain two integers x, y (1\xe2\x89\xa4x,y\xe2\x89\xa4n,x\xe2\x89\xa0y)�\xe2\x80\x94 the positions of the elements to swap in the permutation.
It is guaranteed that the sum of all n does not exceed 65535, and the sum of all q does not exceed 5\xe2\x8b\x85104.
For each test case, print q lines corresponding to the q queries. For each query, output YES if there is a DFS order that exactly equals the current permutation, and output NO otherwise.
You can output Yes and No in any case (for example, strings yEs, yes, Yes and YES will be recognized as a positive response).
In the first test case, the permutation p1,p2,\xe2\x80\xa6,pn after each modification is [1,3,2],[1,2,3],[3,2,1], respectively. The first two permutations are valid DFS orders; the third is not a DFS order.
In the second test case, the permutation p1,p2,\xe2\x80\xa6,pn after each modification is [1,2,5,4,3,6,7],[1,3,5,4,2,6,7],[1,3,7,4,2,6,5],[1,3,7,6,2,4,5], respectively." "1900  x4316"
    
2002C "Black Circles" "brute force, geometry, greedy, math" "There are n circles on a two-dimensional plane. The i-th circle is centered at (xi,yi). Initially, all circles have a radius of 0.
The circles\' radii increase at a rate of 1 unit per second.
You are currently at (xs,ys); your goal is to reach (xt,yt) without touching the circumference of any circle (including the moment you reach (xt,yt)). You can move in any direction you want. However, your speed is limited to 1 unit per second.
Please determine whether this is possible.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4104). The description of the test cases follows.
The first line of each test case contains a single integer n (1\xe2\x89\xa4n\xe2\x89\xa4105)�\xe2\x80\x94 the number of circles.
The next n lines each contain two integers xi, yi (1\xe2\x89\xa4xi,yi\xe2\x89\xa4109)�\xe2\x80\x94 the center of each circle.
The final line contains four integers xs, ys, xt, yt (1\xe2\x89\xa4xs,ys,xt,yt\xe2\x89\xa4109)�\xe2\x80\x94 the coordinates of the starting point and the goal, respectively.
It is guaranteed that these n+2 points are distinct.
It is guaranteed that the sum of n over all testcases does not exceed 105.
For each test case, output YES if it is possible to reach the goal without touching the circle boundaries, and output NO otherwise.
You can output Yes and No in any case (for example, strings yEs, yes, Yes, and YES will be recognized as a positive response).
In the first test case, a feasible way of movement is as follows. " "1200  x15009"
    
2002B "Removals Game" "constructive algorithms, games" "Alice got a permutation a1,a2,\xe2\x80\xa6,an of [1,2,\xe2\x80\xa6,n], and Bob got another permutation b1,b2,\xe2\x80\xa6,bn of [1,2,\xe2\x80\xa6,n]. They are going to play a game with these arrays.
In each turn, the following events happen in order:
The game continues for n\xe2\x88\x921 turns, after which both arrays will have exactly one remaining element: x in the array a and y in the array b.
If x=y, Bob wins; otherwise, Alice wins. Find which player will win if both players play optimally.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4104). The description of the test cases follows. 
The first line of each test case contains a single integer n (1\xe2\x89\xa4n\xe2\x89\xa43\xe2\x8b\x85105).
The next line contains n integers a1,a2,\xe2\x80\xa6,an (1\xe2\x89\xa4ai\xe2\x89\xa4n, all ai are distinct)�\xe2\x80\x94 the permutation of Alice.
The next line contains n integers b1,b2,\xe2\x80\xa6,bn (1\xe2\x89\xa4bi\xe2\x89\xa4n, all bi are distinct)�\xe2\x80\x94 the permutation of Bob.
